"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"57808","2017","2017","2017","MO","Missouri","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","40.4","","","36.6","44.4","1,010","38.635790776000476","-92.56630005299968","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","29","","","",""
"57809","2017","2017","2017","MO","Missouri","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","37.2","","","33.9","40.6","1,401","38.635790776000476","-92.56630005299968","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","29","","","",""
"57810","2017","2017","2017","MO","Missouri","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.8","","","27.5","32.1","2,718","38.635790776000476","-92.56630005299968","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","29","","","",""
"57832","2017","2017","2017","MT","Montana","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","14.2","","","10.4","19.0","327","47.06652897200047","-109.42442064499971","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","30","","","",""
"57833","2017","2017","2017","MT","Montana","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","22.3","","","18.4","26.7","556","47.06652897200047","-109.42442064499971","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","30","","","",""
"57834","2017","2017","2017","MT","Montana","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.1","","","24.6","34.1","559","47.06652897200047","-109.42442064499971","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","30","","","",""
"57835","2017","2017","2017","MT","Montana","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.4","","","27.3","35.8","734","47.06652897200047","-109.42442064499971","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","30","","","",""
"57836","2017","2017","2017","MT","Montana","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.1","","","26.8","33.6","1,263","47.06652897200047","-109.42442064499971","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","30","","","",""
"57837","2017","2017","2017","MT","Montana","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","23.1","","","20.6","25.7","2,073","47.06652897200047","-109.42442064499971","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","30","","","",""
"57859","2017","2017","2017","NE","Nebraska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","18.0","","","14.9","21.6","912","41.6410409880005","-99.36572062299967","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","31","","","",""
"57860","2017","2017","2017","NE","Nebraska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.6","","","27.4","34.0","1,561","41.6410409880005","-99.36572062299967","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","31","","","",""
"57861","2017","2017","2017","NE","Nebraska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","36.0","","","32.7","39.4","1,634","41.6410409880005","-99.36572062299967","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","31","","","",""
"57862","2017","2017","2017","NE","Nebraska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","39.6","","","36.6","42.6","2,051","41.6410409880005","-99.36572062299967","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","31","","","",""
"57863","2017","2017","2017","NE","Nebraska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","38.7","","","36.1","41.3","3,059","41.6410409880005","-99.36572062299967","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","31","","","",""
"57864","2017","2017","2017","NE","Nebraska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.8","","","29.9","33.6","5,113","41.6410409880005","-99.36572062299967","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","31","","","",""
"57982","2017","2017","2017","NV","Nevada","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","17.4","","","12.0","24.6","205","39.493240390000494","-117.07184056399967","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","32","","","",""
"57983","2017","2017","2017","NV","Nevada","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.9","","","23.3","35.2","373","39.493240390000494","-117.07184056399967","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","32","","","",""
"57984","2017","2017","2017","NV","Nevada","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","25.3","","","19.7","31.9","378","39.493240390000494","-117.07184056399967","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","32","","","",""
"57985","2017","2017","2017","NV","Nevada","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.6","","","27.0","38.7","523","39.493240390000494","-117.07184056399967","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","32","","","",""
"57986","2017","2017","2017","NV","Nevada","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.4","","","22.4","32.9","703","39.493240390000494","-117.07184056399967","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","32","","","",""
"57987","2017","2017","2017","NV","Nevada","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","25.0","","","21.6","28.8","1,314","39.493240390000494","-117.07184056399967","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","32","","","",""
"58009","2017","2017","2017","NH","New Hampshire","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","17.1","","","11.4","24.8","167","43.65595011300047","-71.50036091999965","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","33","","","",""
"58010","2017","2017","2017","NH","New Hampshire","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.6","","","23.8","36.2","348","43.65595011300047","-71.50036091999965","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","33","","","",""
"58011","2017","2017","2017","NH","New Hampshire","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.9","","","24.0","34.4","461","43.65595011300047","-71.50036091999965","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","33","","","",""
"58012","2017","2017","2017","NH","New Hampshire","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.4","","","28.6","36.4","822","43.65595011300047","-71.50036091999965","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","33","","","",""
"58013","2017","2017","2017","NH","New Hampshire","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.4","","","25.4","31.6","1,278","43.65595011300047","-71.50036091999965","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","33","","","",""
"58014","2017","2017","2017","NH","New Hampshire","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.0","","","26.6","31.6","2,115","43.65595011300047","-71.50036091999965","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","33","","","",""
"58036","2017","2017","2017","NJ","New Jersey","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","15.3","","","10.9","21.1","440","40.13057004800049","-74.27369128799967","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","34","","","",""
"58037","2017","2017","2017","NJ","New Jersey","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","25.7","","","21.4","30.6","752","40.13057004800049","-74.27369128799967","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","34","","","",""
"58038","2017","2017","2017","NJ","New Jersey","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.6","","","24.5","33.0","1,048","40.13057004800049","-74.27369128799967","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","34","","","",""
"58039","2017","2017","2017","NJ","New Jersey","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.9","","","29.6","36.5","1,753","40.13057004800049","-74.27369128799967","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","34","","","",""
"58040","2017","2017","2017","NJ","New Jersey","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.8","","","27.1","32.7","2,481","40.13057004800049","-74.27369128799967","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","34","","","",""
"58041","2017","2017","2017","NJ","New Jersey","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","26.6","","","24.4","28.8","3,920","40.13057004800049","-74.27369128799967","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","34","","","",""
"57587","2017","2017","2017","NM","New Mexico","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","17.1","","","12.6","22.7","305","34.52088095200048","-106.24058098499967","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","35","","","",""
"57588","2017","2017","2017","NM","New Mexico","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.4","","","25.8","35.4","599","34.52088095200048","-106.24058098499967","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","35","","","",""
"57589","2017","2017","2017","NM","New Mexico","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","34.3","","","30.0","38.9","672","34.52088095200048","-106.24058098499967","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","35","","","",""
"57590","2017","2017","2017","NM","New Mexico","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","34.7","","","30.7","38.9","856","34.52088095200048","-106.24058098499967","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","35","","","",""
"57591","2017","2017","2017","NM","New Mexico","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.0","","","29.5","36.7","1,327","34.52088095200048","-106.24058098499967","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","35","","","",""
"57592","2017","2017","2017","NM","New Mexico","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","21.6","","","19.4","24.0","2,287","34.52088095200048","-106.24058098499967","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","35","","","",""
"57614","2017","2017","2017","NY","New York","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","12.3","","","9.6","15.6","752","42.82700103200045","-75.54397042699964","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","36","","","",""
"57615","2017","2017","2017","NY","New York","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","22.0","","","19.2","25.0","1,359","42.82700103200045","-75.54397042699964","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","36","","","",""
"57616","2017","2017","2017","NY","New York","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.4","","","25.5","31.6","1,373","42.82700103200045","-75.54397042699964","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","36","","","",""
"57617","2017","2017","2017","NY","New York","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.9","","","26.3","31.6","1,917","42.82700103200045","-75.54397042699964","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","36","","","",""
"57618","2017","2017","2017","NY","New York","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.8","","","29.1","34.5","2,320","42.82700103200045","-75.54397042699964","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","36","","","",""
"57619","2017","2017","2017","NY","New York","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","26.9","","","24.9","29.1","3,459","42.82700103200045","-75.54397042699964","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","36","","","",""
"57641","2017","2017","2017","NC","North Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","15.6","","","11.7","20.5","339","35.466220975000454","-79.15925046299964","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","37","","","",""
"57642","2017","2017","2017","NC","North Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.6","","","27.9","37.6","555","35.466220975000454","-79.15925046299964","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","37","","","",""
"57643","2017","2017","2017","NC","North Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","34.2","","","29.5","39.4","588","35.466220975000454","-79.15925046299964","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","37","","","",""
"57644","2017","2017","2017","NC","North Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","40.2","","","35.8","44.8","774","35.466220975000454","-79.15925046299964","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","37","","","",""
"57645","2017","2017","2017","NC","North Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","36.2","","","32.2","40.5","879","35.466220975000454","-79.15925046299964","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","37","","","",""
"57646","2017","2017","2017","NC","North Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.3","","","27.1","33.8","1,348","35.466220975000454","-79.15925046299964","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","37","","","",""
"57668","2017","2017","2017","ND","North Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","21.5","","","17.1","26.6","356","47.47531977900047","-100.11842104899966","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","38","","","",""
"57669","2017","2017","2017","ND","North Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.5","","","27.4","36.0","640","47.47531977900047","-100.11842104899966","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","38","","","",""
"57670","2017","2017","2017","ND","North Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","38.5","","","34.2","42.9","656","47.47531977900047","-100.11842104899966","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","38","","","",""
"57671","2017","2017","2017","ND","North Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","38.0","","","34.4","41.7","897","47.47531977900047","-100.11842104899966","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","38","","","",""
"57672","2017","2017","2017","ND","North Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","38.6","","","35.8","41.6","1,531","47.47531977900047","-100.11842104899966","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","38","","","",""
"57673","2017","2017","2017","ND","North Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.1","","","29.9","34.4","2,452","47.47531977900047","-100.11842104899966","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","38","","","",""
"57215","2017","2017","2017","OH","Ohio","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","18.9","","","15.2","23.3","553","40.06021014100048","-82.40426005599966","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","39","","","",""
"57216","2017","2017","2017","OH","Ohio","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.5","","","28.8","36.3","931","40.06021014100048","-82.40426005599966","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","39","","","",""
"57217","2017","2017","2017","OH","Ohio","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","38.8","","","35.2","42.5","1,163","40.06021014100048","-82.40426005599966","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","39","","","",""
"57218","2017","2017","2017","OH","Ohio","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","41.7","","","38.4","45.0","1,645","40.06021014100048","-82.40426005599966","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","39","","","",""
"57219","2017","2017","2017","OH","Ohio","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","37.5","","","34.9","40.1","2,653","40.06021014100048","-82.40426005599966","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","39","","","",""
"57220","2017","2017","2017","OH","Ohio","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.9","","","28.9","32.9","4,453","40.06021014100048","-82.40426005599966","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","39","","","",""
"57242","2017","2017","2017","OK","Oklahoma","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.2","","","22.8","34.4","303","35.47203135600046","-97.52107021399968","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","40","","","",""
"57243","2017","2017","2017","OK","Oklahoma","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.7","","","27.4","36.2","628","35.47203135600046","-97.52107021399968","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","40","","","",""
"57244","2017","2017","2017","OK","Oklahoma","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","43.2","","","38.9","47.6","672","35.47203135600046","-97.52107021399968","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","40","","","",""
"57245","2017","2017","2017","OK","Oklahoma","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","44.0","","","40.0","48.0","775","35.47203135600046","-97.52107021399968","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","40","","","",""
"57246","2017","2017","2017","OK","Oklahoma","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","40.0","","","36.8","43.3","1,230","35.47203135600046","-97.52107021399968","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","40","","","",""
"57247","2017","2017","2017","OK","Oklahoma","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.9","","","29.7","34.2","2,505","35.47203135600046","-97.52107021399968","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","40","","","",""
"57269","2017","2017","2017","OR","Oregon","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","17.9","","","13.6","23.3","315","44.56744942400047","-120.15503132599969","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","41","","","",""
"57270","2017","2017","2017","OR","Oregon","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","25.5","","","21.7","29.7","591","44.56744942400047","-120.15503132599969","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","41","","","",""
"57271","2017","2017","2017","OR","Oregon","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.5","","","26.8","34.5","671","44.56744942400047","-120.15503132599969","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","41","","","",""
"57272","2017","2017","2017","OR","Oregon","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","34.0","","","30.1","38.1","742","44.56744942400047","-120.15503132599969","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","41","","","",""
"57273","2017","2017","2017","OR","Oregon","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","34.3","","","30.9","38.0","960","44.56744942400047","-120.15503132599969","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","41","","","",""
"57274","2017","2017","2017","OR","Oregon","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.3","","","27.7","33.1","1,630","44.56744942400047","-120.15503132599969","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","41","","","",""
"57296","2017","2017","2017","PA","Pennsylvania","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","15.9","","","11.9","20.9","483","40.79373015200048","-77.86070029399963","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","42","","","",""
"57297","2017","2017","2017","PA","Pennsylvania","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.8","","","25.7","34.2","784","40.79373015200048","-77.86070029399963","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","42","","","",""
"57298","2017","2017","2017","PA","Pennsylvania","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.0","","","28.9","37.5","729","40.79373015200048","-77.86070029399963","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","42","","","",""
"58063","2017","2017","2017","PA","Pennsylvania","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","34.6","","","30.8","38.5","1,087","40.79373015200048","-77.86070029399963","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","42","","","",""
"58064","2017","2017","2017","PA","Pennsylvania","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","38.7","","","35.3","42.2","1,275","40.79373015200048","-77.86070029399963","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","42","","","",""
